feature,kind,is_shadow,overall_mean,overall_std,decision,drop_is_click_mean,drop_is_click_std,drop_is_like_mean,drop_is_like_std,drop_is_follow_mean,drop_is_follow_std,drop_is_comment_mean,drop_is_comment_std
onehot_feat10,categorical,False,0.0016821135736751112,0.00041544532243981483,通过,0.0016119914384551404,0.0001269696720684893,0.0017522357088950817,0.0007039209728111404,0.00023525123057721586,0.0022434693724041376,-0.0006096572848083662,0.0022865079901121933
counts,numeric,False,0.0016726932884111498,0.000230887887709192,通过,0.0007577204723120031,2.272177481180302e-05,0.0025876661045102964,0.000439054000606581,-0.0005804025249959525,0.0013896423619889926,0.008687126594395966,0.003380467780100615
collect_cnt,numeric,False,0.001662313563164819,0.00024319284823993425,通过,0.0003717745900939651,0.00011377252363939054,0.002952852536235673,0.000372613172840478,0.0009428727146297463,0.0017296286076883866,0.002327387603758243,0.0008826186412871235
collect_user_num,numeric,False,0.001554800555267947,8.668509595964323e-05,通过,0.0007087339595717538,2.3988056531728837e-05,0.00240086715096414,0.00014938213538755762,0.0023489858023600188,0.0012879757536924895,0.0008676167943463634,0.0016452919810129032
cancel_collect_user_num,numeric,False,0.0014537721590361374,0.0003273593370406226,通过,0.00250680068723678,0.00017475609346714034,0.00040013648879152114,0.0004807218018552552,0.0007532011921839535,0.0003053788205064023,0.005534945290308069,0.001376190587913645
direct_comment_cnt,numeric,False,0.0012992381281840548,0.00027462025006335164,通过,0.0006223864608474461,2.3830147227377832e-05,0.0019760897955206636,0.0005254103528993255,0.0023536343750394004,0.0023264182202451245,0.0013643284517572685,0.0007594090565006382
onehot_feat2,categorical,False,0.001246453168264753,0.00010457322118164654,通过,0.0012422140995209663,5.93764581581536e-05,0.00125069223700854,0.0001497699842051395,-0.0009360740899688746,0.0009422139391393462,0.009898415136388375,0.003515065100190239
reply_comment_cnt,numeric,False,0.0012319455379322664,0.0002180136088931542,通过,0.0013870370528598075,3.978625787151051e-05,0.0010768540230047252,0.0003962409599147979,0.0007970281026708678,0.0009137947338274668,0.0031893014459577116,0.0011788960497019507
onehot_feat9,categorical,False,0.0012294808186046151,0.00014315024639440687,通过,0.0009154145936793497,0.00012511013067581628,0.0015435470435298804,0.00016119036211299746,0.0006997147288728689,0.0016254370623172273,0.0013004806754541853,0.0014760469511068102
follow_user_num1,numeric,False,0.0011964125896401314,0.00010988871702937525,通过,0.0011711055251858078,0.00011866243293714846,0.0012217196540944553,0.00010111500112160203,0.004207324167058897,0.000665544239478156,-0.001908379141135878,0.002512510488185303
download_cnt,numeric,False,0.0011687564916559499,6.095675705362914e-05,通过,0.0002798775821694817,7.707131366173143e-05,0.002057635401142418,4.484220044552685e-05,0.000846416573874668,0.0008242891827469399,0.0001513075106679788,0.0011279682302413013
onehot_feat12,categorical,False,0.00109804516795912,0.00019916611976597722,待确认,0.001658123095292674,0.00019428547703126447,0.0005379672406255661,0.00020404676250068994,0.0014088346284068336,0.0028734625814735007,0.004814903233847885,0.0021462645536529192
onehot_feat11,categorical,False,0.0010622699220743104,0.00013067441161611847,待确认,0.0014951556198340803,7.483992679942302e-05,0.0006293842243145406,0.0001865088964328139,0.0019367926115544016,0.0009006790059245492,0.007770553484829135,0.0002177365715896357
comment_like_user_num,numeric,False,0.0010607088372008668,8.90743470962425e-05,待确认,0.0010629352444585516,6.950269511955923e-05,0.0010584824299431823,0.00010864599907292579,-0.002386104690052293,0.0008067941678061607,0.005885071073805352,0.0011893980879145343
onehot_feat6,categorical,False,0.0010276028575707343,0.00025810437309853,待确认,0.0012533141448609249,0.00011069320890949438,0.000801891570280544,0.00040551553728756563,-0.0001502492565367645,0.00115328531162894,0.0036343732679782934,0.0014938358750338952
is_video_author,categorical,False,0.0009856875033336838,0.0001682167426090424,不通过,0.0007227459660011185,0.0001835949181633257,0.0012486290406662492,0.00015283856705475914,0.0003728231952040047,0.00021375745787773802,0.0013287897373855568,0.0003265486678675781
direct_comment_user_num,numeric,False,0.0009315785969792694,0.00019068617636171361,不通过,0.000679854780952264,3.603639286383603e-06,0.0011833024130062746,0.0003777687134370436,-0.001399453850555954,0.001453041871840623,0.000866252388521708,0.0007742233927820699
hourmin,categorical,False,0.0009028286382609293,0.00015044228725740732,不通过,0.0013921926389645438,0.00020705853965241055,0.0004134646375573148,9.38260348624041e-05,-0.00027202164955290414,0.0006931339120839592,0.00027264715896209896,0.001826818402303667
cancel_follow_cnt,numeric,False,0.0008488274118482186,0.0002530489132613673,不通过,0.0009131609743395405,0.00024741171244867255,0.0007844938493568968,0.00025868611407406215,0.0008101967354712247,0.0013019976855519286,0.003181084816689661,0.0017823793986567898
share_cnt,numeric,False,0.0008344612236772704,0.00025332832327316755,不通过,0.0005009636139937287,6.924176727165097e-05,0.0011679588333608122,0.0004374148792746841,-0.002653927291570213,0.002027340518293079,0.0038567336745049716,0.001482975869011813
cancel_follow_user_num,numeric,False,0.0008112562257317861,0.00019377176569783882,不通过,0.0005254626927455966,6.760110099666947e-05,0.0010970497587179755,0.0003199424303990082,0.0010947632588217775,0.0006658080075243127,0.0016003895308805232,0.0006349413813533198
share_all_cnt,numeric,False,0.0008022861408295556,0.000202280422193934,不通过,0.00042731842505749906,3.988802110543863e-05,0.0011772538566016122,0.00036467282328242934,0.0019618962978983725,0.001522538652375733,0.0006457451583710508,0.001657696064525977
reply_comment_user_num,numeric,False,0.0007819269945076868,0.00018746902592109963,不通过,0.000289575121185881,4.4085053935104317e-05,0.0012742788678294925,0.000330852997907095,-0.00044120669614977626,0.0008918578013292285,0.002204309894932255,0.0018683060139075265
complete_play_cnt,numeric,False,0.0007762447991832196,0.00016481173115616562,不通过,0.00037472594165914125,2.463137893111193e-05,0.001177763656707298,0.0003049920833812193,0.0007661363509441724,0.000695377064016907,0.001815975086908302,0.00138283144053137
share_user_num,numeric,False,0.0007758773794516172,0.00016798538845284704,不通过,0.0005331682620067039,7.425158698654087e-05,0.0010185864968965304,0.0002617191899191532,0.00013303490193664982,8.617408785365571e-05,0.0009529100862675962,0.0015485676811533363
delete_comment_user_num,numeric,False,0.0007351890288023744,0.00011266239569132991,不通过,0.0007727818094726743,0.00012278129446567377,0.0006975962481320744,0.00010254349691698606,-6.582225587877429e-05,0.0008676289113206424,0.00107528766430387,0.0007316427947058574
cancel_collect_cnt,numeric,False,0.0006921452874701362,0.0001362052598728346,不通过,0.0010473980490787922,6.003941880423747e-05,0.00033689252586148005,0.00021237110094143174,0.0017964398665691144,0.0015774954546257812,0.005654018477474339,0.0018538676410544705
delete_comment_cnt,numeric,False,0.0006650099870236792,9.12304586162281e-05,不通过,0.0003499759044994037,3.7462203547784145e-05,0.0009800440695479546,0.00014499871368467207,0.0012053602600964701,0.0011180273730162153,-8.741255574040707e-06,0.0003528321689258171
download_user_num,numeric,False,0.0006577016540455135,8.856540887118285e-05,不通过,0.00020344416004861957,9.878358849712338e-05,0.0011119591480424074,7.834722924524231e-05,-0.0006593655361776621,0.003865185431802207,0.003830285337529604,0.003864526508440567
is_live_streamer,categorical,False,0.0005844800726028481,0.00014693616700000239,不通过,0.0004377157318405933,6.402686553387038e-05,0.0007312444133651027,0.0002298454684661344,0.001748703137081938,0.0012794687091508745,0.000722533087841389,0.0008127266813553296
register_days_range,categorical,False,0.0005761408430151234,0.00012242291264028888,不通过,0.00035377308767636784,0.00010049796572760121,0.000798508598353879,0.00014434785955297656,0.0021643496528690465,0.0016935812875093596,-0.0014005484254689209,0.0016445226604194366
